	Time 	message
	December 26th 2019, 15:37:15.142	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:35 | ciphertext = b'm\xfe\xb8"\xdb+<\xcbk\xe2\x10\x92\x95\x95\xe3\xc7\x88\xd4A]\xe9\x8c\xff\x8d\xea \xec\xf9\xeaF\xb3\xc4\r\x9e}\x0bkY5H\xf2\xab\x1e\x01\xe5\x10\xe7\x9cf\xd7!\x8e4\xd7\xcb\x17RZ\xfe\x1c\xbdx\xf7\xe2\xbd\x9a\xa3/\xfc\xd8k\xf1\\^\xb9\x06\x8d\xa0z\x15\x17\xfc\x8d)8\xe4\xe1\xaeF~TxN\xe3)\xf3\x8aS\xeb\x8e\xa3-W\xbd%\xdd|\xaf\x8b\xcc\xbf?\x8e:8\xe3mN\x91\xdd\xa0\xa2K\xdb\xe2jtc\xa4\x95\x90~9\xb3\xc1X\x1a\x94\xa5Y\x8cX~U6\x11+\xbb\xf4FsU{!\xcfM\xa0-\x05e1H3"Z\x8eP\xcc\x07\xcbNE\xc9\x19\xb0\x9fO\xc3\xef\'db\xc1C\xb3\x02P\xad\x06\xa0\xa5\xa7\xcb\xd7\xbb\x9e\x167\xec\xd1\xb9+B;i\xf6\x96\x08\xcd\xd9RA\xd1\xc6\xf3\x84Q~n\xb3\xdea\xf6#\xc6\x93\xdd\x06\x9f\xe8G\x0b\xc5[\xae\x8d\x04+\xf0;\xe9\x88!\xc3U\xd4\xb3|\xedY\x82\xdbX\xa3^Y'
	December 26th 2019, 15:37:15.143	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | key_access_helpers.py:127 | metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.143	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:40 | pure_ciphertext = b'\x95\x95\xe3\xc7\x88\xd4A]\xe9\x8c\xff\x8d\xea \xec\xf9\xeaF\xb3\xc4\r\x9e}\x0bkY5H\xf2\xab\x1e\x01\xe5\x10\xe7\x9cf\xd7!\x8e4\xd7\xcb\x17RZ\xfe\x1c\xbdx\xf7\xe2\xbd\x9a\xa3/\xfc\xd8k\xf1\\^\xb9\x06\x8d\xa0z\x15\x17\xfc\x8d)8\xe4\xe1\xaeF~TxN\xe3)\xf3\x8aS\xeb\x8e\xa3-W\xbd%\xdd|\xaf\x8b\xcc\xbf?\x8e:8\xe3mN\x91\xdd\xa0\xa2K\xdb\xe2jtc\xa4\x95\x90~9\xb3\xc1X\x1a\x94\xa5Y\x8cX~U6\x11+\xbb\xf4FsU{!\xcfM\xa0-\x05e1H3"Z\x8eP\xcc\x07\xcbNE\xc9\x19\xb0\x9fO\xc3\xef\'db\xc1C\xb3\x02P\xad\x06\xa0\xa5\xa7\xcb\xd7\xbb\x9e\x167\xec\xd1\xb9+B;i\xf6\x96\x08\xcd\xd9RA\xd1\xc6\xf3\x84Q~n\xb3\xdea\xf6#\xc6\x93\xdd\x06\x9f\xe8G\x0b\xc5[\xae\x8d\x04+\xf0;\xe9\x88!\xc3U\xd4\xb3|\xedY\x82\xdbX\xa3^Y'
	December 26th 2019, 15:37:15.143	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:51 | Metadata dict = {'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward'], 'displayMessage': 'Encrypted using Virtru C++ SDK', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp', 'owner': ['tdf3-user@virtrucanary.com']}
	December 26th 2019, 15:37:15.143	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | metadata.py:44 | metaData = b'{"activeEnd":"2019-12-26T15:38:12Z","authorizations":["print","copy","forward"],"displayMessage":"Encrypted using Virtru C++ SDK","displayName":"sample.pdf","fileProvider":"virtru-sdk-cpp","owner":["tdf3-user@virtrucanary.com"]}'
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 20 | key_access.py:94 | Key Access Object Complete = <tdf3_kas_core.models.key_access.key_access.KeyAccess object at 0x7f24016bf820>
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | key_access.py:206 | Setting metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 20 | upsert_plugin_runner.py:38 | --- Upsert method starting
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | upsert_plugin_runner.py:42 | Upserting with Plugin <src.plugins.acm.acm_upsert_plugin.ACMUpsertPlugin object at 0x7f240286d610>
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:20 | KWARGS = {'policy': <tdf3_kas_core.models.policy.policy.Policy object at 0x7f24016bf070>, 'entity': <tdf3_kas_core.models.entity.entity.Entity object at 0x7f24016bfe20>, 'key_access': <tdf3_kas_core.models.key_access.key_access.KeyAccess object at 0x7f24016bf820>, 'context': <tdf3_kas_core.models.context.context.Context object at 0x7f24016bf310>}
	December 26th 2019, 15:37:15.144	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:60 | +++++++++++ ACM UPSERT PLUGIN /upsert +++++++++++
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_connector.py:37 | Creating connector to host https://acm-develop01.develop.virtru.com
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:113 | Accessing type = remote
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 20 | sync_policy.py:48 | Policy 55f0b12f-affd-4a14-895e-449a8da26a9c not found on ACM
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_upsert_plugin.py:72 | ACM Connector instance = <src.connectors.acm.acm_connector.ACMConnector object at 0x7f24016bf850>
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field owner from metadata
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:197 | Accessing metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,122 | 10 | acm_connector.py:38 | Creating connector via authString Virtru [["ab11a109-7ea5-4b5c-9be2-ea74262b47f6","tdf3-user@virtrucanary.com"]]
	December 26th 2019, 15:37:15.145	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:47 | policy uuid = 55f0b12f-affd-4a14-895e-449a8da26a9c
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:61 | email_users = ['tdf3-user@virtrucanary.com']
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:113 | Accessing type = remote
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:65 | key type = remote
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:176 | Accessing wrapped key = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:66 | data['owner']' = ['tdf3-user@virtrucanary.com']
	December 26th 2019, 15:37:15.146	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:56 | user id = ['tdf3-user@virtrucanary.com'] from metadata.owner
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:74 | wrapped_key = LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | key_access.py:197 | Accessing metadata = <tdf3_kas_core.models.metadata.metadata.MetaData object at 0x7f24016bfaf0>
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:100 | metadata = {'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward'], 'displayMessage': 'Encrypted using Virtru C++ SDK', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp', 'owner': ['tdf3-user@virtrucanary.com']}
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:80 | Providing copy of metadata data
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | acm_policy_create_body.py:108 | Key: type, Value: None, Default: file
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field type from metadata
	December 26th 2019, 15:37:15.147	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 20 | metadata.py:64 | Getting data field displayName from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,123 | 10 | metadata.py:66 | data['displayName']' = sample.pdf
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field fileProvider from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field noAuthPolicyId from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field sentFrom from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['fileProvider']' = virtru-sdk-cpp
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:108 | Key: displayName, Value: sample.pdf, Default: None
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field dlpAuditRecord from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field proxy from metadata
	December 26th 2019, 15:37:15.148	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field fileId from metadata
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field activeBegin from metadata
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['activeEnd']' = 2019-12-26T15:38:12Z
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:108 | Key: fileProvider, Value: virtru-sdk-cpp, Default: None
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field state from metadata
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field children from metadata
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: state, Value: None, Default: active
	December 26th 2019, 15:37:15.149	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field activeEnd from metadata
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: activeEnd, Value: 2019-12-26T15:38:12Z, Default: None
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field personalIntro from metadata
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field invitationTemplate from metadata
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field authorizations from metadata
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | metadata.py:66 | data['authorizations']' = ['print', 'copy', 'forward']
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 20 | metadata.py:64 | Getting data field isManaged from metadata
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,124 | 10 | acm_policy_create_body.py:118 | Key: authorizations, Value: ['print', 'copy', 'forward'], Default: []
	December 26th 2019, 15:37:15.150	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field platform from metadata
	December 26th 2019, 15:37:15.151	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field campaignId from metadata
	December 26th 2019, 15:37:15.151	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 10 | sync_policy.py:52 | Policy create body = {'uuid': '55f0b12f-affd-4a14-895e-449a8da26a9c', 'owner': ['tdf3-user@virtrucanary.com'], 'simplePolicy': {'emailUsers': ['tdf3-user@virtrucanary.com'], 'state': 'active', 'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward']}, 'keys': [{'type': 'string', 'details': {'payload': 'LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==', 'encoding': 'base64', 'isDefault': True}}], 'type': 'file', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp'}
	December 26th 2019, 15:37:15.151	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field templateId from metadata
	December 26th 2019, 15:37:15.151	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | metadata.py:64 | Getting data field attachmentsType from metadata
	December 26th 2019, 15:37:15.152	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 10 | acm_connector.py:47 | --- Creating Policy on ACM ---
	December 26th 2019, 15:37:15.152	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 10 | acm_connector.py:48 | Data = {'uuid': '55f0b12f-affd-4a14-895e-449a8da26a9c', 'owner': ['tdf3-user@virtrucanary.com'], 'simplePolicy': {'emailUsers': ['tdf3-user@virtrucanary.com'], 'state': 'active', 'activeEnd': '2019-12-26T15:38:12Z', 'authorizations': ['print', 'copy', 'forward']}, 'keys': [{'type': 'string', 'details': {'payload': 'LmFfAIplhK+Ba+RSsbfsE0r3mnYDl5BfDXvpxoG6TyEBgQVhYItDHnl0Ie83o3ITBKG2EnvQBwF05pU0OZQadXdvWvdiBlZzuvWpQVI2vXnAl2kidUbqtuX7uXNHs7UnMbLNIZaoMrOdybM54iaOHmzMQLK5JasN/Iqs7gwlTEZy/iUEQpypqfIYmAFv0SguBNJ38liXi0I/HrGt4vfLWpOmvgR32PAMXsjtDACsNTKuOVVmr92qkhNzozcp4Qe+UnmsrbI7pK6urhrGM6zDYbh4bYY7ArTmANRU8YeX9BizfUWOZiO3qWDYCrF5fJc/azPL7QbhlmGDvysQmYPvqg==', 'encoding': 'base64', 'isDefault': True}}], 'type': 'file', 'displayName': 'sample.pdf', 'fileProvider': 'virtru-sdk-cpp'}
	December 26th 2019, 15:37:15.152	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,125 | 20 | sync_policy.py:64 | Policy create try 1
	December 26th 2019, 15:37:15.153	#033[36mkas_1  |#033[0m 15:37:15:127 - 10 - connectionpool.py:955 -- Starting new HTTPS connection (1): acm-develop01.develop.virtru.com:443
	December 26th 2019, 15:37:15.433	15:37:15:433 - 10 - connectionpool.py:428 -- https://acm-develop01.develop.virtru.com:443 "POST /api/policies HTTP/1.1" 400 286
	December 26th 2019, 15:37:15.435	1CN-0106 | 2019-12-26 15:37:15,435 | 10 | acm_connector.py:66 | --- Create Policy failed ---
	December 26th 2019, 15:37:15.436	1CN-0106 | 2019-12-26 15:37:15,436 | 40 | sync_policy.py:78 |
	December 26th 2019, 15:37:15.436
	December 26th 2019, 15:37:15.436	1CN-0106 | 2019-12-26 15:37:15,435 | 10 | acm_connector.py:67 | 400
	December 26th 2019, 15:37:15.436	1CN-0106 | 2019-12-26 15:37:15,436 | 40 | sync_policy.py:58 | Policy could not be created
	December 26th 2019, 15:37:15.436	                        Tried to create policy 1 time(s) without success
	December 26th 2019, 15:37:15.436	1CN-0106 | 2019-12-26 15:37:15,436 | 10 | acm_connector.py:68 | Bad Request
	December 26th 2019, 15:37:15.436	1CN-0106 | 2019-12-26 15:37:15,436 | 10 | sync_policy.py:68 | ACM response = None
	December 26th 2019, 15:37:15.437	    raise PolicyError("Policy unable to be created")
	December 26th 2019, 15:37:15.437	During handling of the above exception, another exception occurred:
	December 26th 2019, 15:37:15.437	    res = session_upsert(data, context)
	December 26th 2019, 15:37:15.437	    messages = plugin_runner.upsert(original_policy,
	December 26th 2019, 15:37:15.437	    raise PluginFailedError()
	December 26th 2019, 15:37:15.437	1CN-0106 | 2019-12-26 15:37:15,437 | 40 | run_service_with_exceptions.py:35 | Traceback (most recent call last):
	December 26th 2019, 15:37:15.437	    message = plugin.upsert(policy=policy,
	December 26th 2019, 15:37:15.437
	December 26th 2019, 15:37:15.437
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/web/run_service_with_exceptions.py", line 60, in run_service_with_exceptions
	December 26th 2019, 15:37:15.437	    response = service(request)
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/kas.py", line 60, in session_upsert
	December 26th 2019, 15:37:15.437	    return upsert(data, options, plugin_runner, key_master)
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/services/upsert.py", line 59, in upsert
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/models/plugin_runner/upsert_plugin_runner.py", line 56, in upsert
	December 26th 2019, 15:37:15.437	tdf3_kas_core.errors.PluginFailedError
	December 26th 2019, 15:37:15.437
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/web/create_flask_app.py", line 125, in upsert
	December 26th 2019, 15:37:15.437	1CN-0106 | 2019-12-26 15:37:15,436 | 40 | upsert_plugin_runner.py:54 | Policy unable to be created
	December 26th 2019, 15:37:15.437	  File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/models/plugin_runner/upsert_plugin_runner.py", line 43, in upsert
	December 26th 2019, 15:37:15.437	  File "/opt/tdf3-kas-virtru/src/plugins/acm/acm_upsert_plugin.py", line 78, in upsert
	December 26th 2019, 15:37:15.437	src.errors.PolicyError: Policy unable to be created
	December 26th 2019, 15:37:15.437	Traceback (most recent call last):
	December 26th 2019, 15:37:15.438	1CN-0106 | 2019-12-26 15:37:15,437 | 20 | run_service_with_exceptions.py:38 | +=+=+=+=+=+ Request 1CN-0106 Fail
	December 26th 2019, 15:37:15.443	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,435 | 10 | acm_connector.py:66 | --- Create Policy failed ---
	December 26th 2019, 15:37:15.443	#033[36mkas_1  |#033[0m 15:37:15:433 - 10 - connectionpool.py:428 -- https://acm-develop01.develop.virtru.com:443 "POST /api/policies HTTP/1.1" 400 286
	December 26th 2019, 15:37:15.443	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,435 | 10 | acm_connector.py:67 | 400
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,436 | 40 | sync_policy.py:78 |
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,436 | 40 | upsert_plugin_runner.py:54 | Policy unable to be created
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,436 | 40 | sync_policy.py:58 | Policy could not be created
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m                         Tried to create policy 1 time(s) without success
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,437 | 40 | run_service_with_exceptions.py:35 | Traceback (most recent call last):
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,436 | 10 | acm_connector.py:68 | Bad Request
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,436 | 10 | sync_policy.py:68 | ACM response = None
	December 26th 2019, 15:37:15.444	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/models/plugin_runner/upsert_plugin_runner.py", line 43, in upsert
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m     message = plugin.upsert(policy=policy,
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m   File "/opt/tdf3-kas-virtru/src/plugins/acm/acm_upsert_plugin.py", line 78, in upsert
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m     raise PolicyError("Policy unable to be created")
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m During handling of the above exception, another exception occurred:
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m
	December 26th 2019, 15:37:15.445	#033[36mkas_1  |#033[0m src.errors.PolicyError: Policy unable to be created
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m     response = service(request)
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/web/run_service_with_exceptions.py", line 60, in run_service_with_exceptions
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m     res = session_upsert(data, context)
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/web/create_flask_app.py", line 125, in upsert
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m     return upsert(data, options, plugin_runner, key_master)
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m Traceback (most recent call last):
	December 26th 2019, 15:37:15.446	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/kas.py", line 60, in session_upsert
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m 1CN-0106 | 2019-12-26 15:37:15,437 | 20 | run_service_with_exceptions.py:38 | +=+=+=+=+=+ Request 1CN-0106 Fail
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/services/upsert.py", line 59, in upsert
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m   File "/usr/local/lib/python3.8/site-packages/tdf3_kas_core/models/plugin_runner/upsert_plugin_runner.py", line 56, in upsert
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m tdf3_kas_core.errors.PluginFailedError
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m     raise PluginFailedError()
	December 26th 2019, 15:37:15.447	#033[36mkas_1  |#033[0m     messages = plugin_runner.upsert(original_policy,
